trial,sample_size,wins,win_rate,pnl_before_slippage,pnl_after_slippage,expectancy_after_slippage,max_drawdown,signals_per_hour
829,172,82,0.47674418604651164,-0.893,-4.333,-0.02519186046511628,4.497,7.16666655045718
830,172,79,0.45930232558139533,-0.259,-3.699,-0.021505813953488374,3.889,7.16666655045718
831,172,82,0.47674418604651164,-0.423,-3.863,-0.0224593023255814,4.003,7.16666655045718
832,172,90,0.5232558139534884,1.872,-1.568,-0.009116279069767443,1.7615,7.16666655045718
833,172,90,0.5232558139534884,0.7975,-2.6425,-0.01536337209302326,2.9325,7.16666655045718
834,172,86,0.5,0.1455,-3.2945,-0.019154069767441863,3.3895,7.16666655045718
835,172,83,0.48255813953488375,1.1715,-2.2685,-0.01318895348837209,2.3585,7.16666655045718
836,172,91,0.5290697674418605,0.626,-2.814,-0.016360465116279074,2.894,7.16666655045718
837,172,87,0.5058139534883721,0.7345,-2.7055,-0.015729651162790705,2.8205,7.16666655045718
838,172,78,0.45348837209302323,0.324,-3.116,-0.01811627906976744,3.261,7.16666655045718
839,172,80,0.46511627906976744,-0.1405,-3.5805,-0.020816860465116282,3.7005,7.16666655045718
840,172,77,0.4476744186046512,0.0885,-3.3515,-0.019485465116279067,3.4715,7.16666655045718
841,172,79,0.45930232558139533,-0.578,-4.018,-0.023360465116279074,4.078,7.16666655045718
842,172,85,0.4941860465116279,0.2015,-3.2385,-0.018828488372093024,3.3335,7.16666655045718
843,172,93,0.5406976744186046,0.8225,-2.6175,-0.015218023255813954,2.9175,7.16666655045718
844,172,77,0.4476744186046512,-1.072,-4.512,-0.026232558139534887,4.562,7.16666655045718
845,172,83,0.48255813953488375,-0.2475,-3.6875,-0.02143895348837209,3.8075,7.16666655045718
846,172,79,0.45930232558139533,-0.16,-3.6,-0.020930232558139538,3.695,7.16666655045718
847,172,89,0.5174418604651163,1.3345,-2.1055,-0.012241279069767446,2.2555,7.16666655045718
848,172,85,0.4941860465116279,0.8335,-2.6065,-0.015154069767441858,2.6965,7.16666655045718
849,172,85,0.4941860465116279,0.1935,-3.2465,-0.018875,3.3765,7.16666655045718
850,172,86,0.5,0.79,-2.65,-0.015406976744186054,2.65,7.16666655045718
851,172,82,0.47674418604651164,-0.1205,-3.5605,-0.02070058139534884,3.611,7.16666655045718
852,172,77,0.4476744186046512,-0.563,-4.003,-0.023273255813953488,4.128,7.16666655045718
853,172,91,0.5290697674418605,1.126,-2.314,-0.013453488372093026,2.719,7.16666655045718
854,172,84,0.4883720930232558,0.3145,-3.1255,-0.01817151162790698,3.4555,7.16666655045718
855,172,83,0.48255813953488375,0.3085,-3.1315,-0.018206395348837206,3.2655,7.16666655045718
856,172,86,0.5,-0.4325,-3.8725,-0.022514534883720932,3.8725,7.16666655045718
857,172,79,0.45930232558139533,-0.26,-3.7,-0.021511627906976746,3.835,7.16666655045718
858,172,92,0.5348837209302325,0.9835,-2.4565,-0.014281976744186053,2.5065,7.16666655045718
859,172,78,0.45348837209302323,-0.454,-3.894,-0.022639534883720933,4.279,7.16666655045718
860,172,85,0.4941860465116279,0.3395,-3.1005,-0.018026162790697672,3.564,7.16666655045718
861,172,76,0.4418604651162791,-1.1515,-4.5915,-0.026694767441860466,4.6915,7.16666655045718
862,172,74,0.43023255813953487,-0.96,-4.4,-0.025581395348837212,4.595,7.16666655045718
863,172,87,0.5058139534883721,0.7085,-2.7315,-0.015880813953488376,2.7815,7.16666655045718
864,172,88,0.5116279069767442,0.5705,-2.8695,-0.016683139534883717,2.9495,7.16666655045718
865,172,84,0.4883720930232558,0.4335,-3.0065,-0.017479651162790703,3.0765,7.16666655045718
866,172,79,0.45930232558139533,-0.483,-3.923,-0.022808139534883722,3.983,7.16666655045718
867,172,85,0.4941860465116279,-0.059,-3.499,-0.020343023255813955,3.534,7.16666655045718
868,172,83,0.48255813953488375,0.294,-3.146,-0.018290697674418602,3.176,7.16666655045718
869,172,60,0.3488372093023256,-1.7635,-5.2035,-0.030252906976744185,5.3835,7.16666655045718
870,172,91,0.5290697674418605,0.971,-2.469,-0.014354651162790704,2.689,7.16666655045718
871,172,76,0.4418604651162791,-0.3145,-3.7545,-0.021828488372093027,3.8845,7.16666655045718
872,172,85,0.4941860465116279,0.2005,-3.2395,-0.0188343023255814,3.3595,7.16666655045718
873,172,91,0.5290697674418605,1.217,-2.223,-0.012924418604651159,2.473,7.16666655045718
874,172,85,0.4941860465116279,-0.307,-3.747,-0.021784883720930237,3.887,7.16666655045718
875,172,86,0.5,0.0835,-3.3565,-0.019514534883720933,3.7605,7.16666655045718
876,172,91,0.5290697674418605,0.966,-2.474,-0.014383720930232562,2.484,7.16666655045718
877,172,85,0.4941860465116279,-0.324,-3.764,-0.021883720930232563,3.904,7.16666655045718
878,172,84,0.4883720930232558,0.4585,-2.9815,-0.017334302325581398,3.1815,7.16666655045718
879,172,86,0.5,-0.165,-3.605,-0.020959302325581394,3.825,7.16666655045718
880,172,83,0.48255813953488375,0.4805,-2.9595,-0.01720639534883721,3.2195,7.16666655045718
881,172,81,0.47093023255813954,0.498,-2.942,-0.0171046511627907,2.992,7.16666655045718
882,172,79,0.45930232558139533,0.646,-2.794,-0.016244186046511625,3.064,7.16666655045718
883,172,82,0.47674418604651164,0.223,-3.217,-0.018703488372093027,3.247,7.16666655045718
884,172,89,0.5174418604651163,1.204,-2.236,-0.013000000000000005,2.276,7.16666655045718
885,172,78,0.45348837209302323,-0.441,-3.881,-0.022563953488372097,3.951,7.16666655045718
886,172,88,0.5116279069767442,0.6875,-2.7525,-0.01600290697674419,2.7725,7.16666655045718
887,172,86,0.5,0.875,-2.565,-0.014912790697674419,2.565,7.16666655045718
888,172,91,0.5290697674418605,1.063,-2.377,-0.013819767441860472,2.582,7.16666655045718
889,172,76,0.4418604651162791,-0.5425,-3.9825,-0.023154069767441856,4.3475,7.16666655045718
890,172,82,0.47674418604651164,0.422,-3.018,-0.017546511627906977,3.363,7.16666655045718
891,172,73,0.42441860465116277,-1.615,-5.055,-0.02938953488372094,5.1155,7.16666655045718
892,172,81,0.47093023255813954,0.0485,-3.3915,-0.019718023255813955,3.4715,7.16666655045718
893,172,75,0.436046511627907,-0.963,-4.403,-0.025598837209302325,4.428,7.16666655045718
894,172,82,0.47674418604651164,-0.011,-3.451,-0.02006395348837209,3.546,7.16666655045718
895,172,76,0.4418604651162791,-0.959,-4.399,-0.025575581395348844,4.529,7.16666655045718
896,172,75,0.436046511627907,-0.4225,-3.8625,-0.02245639534883721,3.963,7.16666655045718
897,172,88,0.5116279069767442,1.1785,-2.2615,-0.013148255813953492,2.3265,7.16666655045718
898,172,75,0.436046511627907,-0.281,-3.721,-0.021633720930232563,3.746,7.16666655045718
899,172,90,0.5232558139534884,1.1055,-2.3345,-0.013572674418604653,2.3345,7.16666655045718
900,172,89,0.5174418604651163,-0.022,-3.462,-0.020127906976744186,3.512,7.16666655045718
901,172,74,0.43023255813953487,-1.0035,-4.4435,-0.025834302325581402,4.6635,7.16666655045718
902,172,79,0.45930232558139533,0.654,-2.786,-0.01619767441860465,2.851,7.16666655045718
903,172,91,0.5290697674418605,1.0635,-2.3765,-0.013816860465116283,2.5015,7.16666655045718
904,172,84,0.4883720930232558,0.166,-3.274,-0.01903488372093023,3.444,7.16666655045718
905,172,68,0.3953488372093023,-1.5045,-4.9445,-0.02874709302325582,5.0695,7.16666655045718
906,172,85,0.4941860465116279,1.067,-2.373,-0.013796511627906977,2.493,7.16666655045718
907,172,84,0.4883720930232558,0.182,-3.258,-0.01894186046511628,3.728,7.16666655045718
908,172,90,0.5232558139534884,1.6065,-1.8335,-0.01065988372093023,2.121,7.16666655045718
909,172,83,0.48255813953488375,0.953,-2.487,-0.014459302325581395,2.522,7.16666655045718
910,172,80,0.46511627906976744,0.2645,-3.1755,-0.018462209302325585,3.2055,7.16666655045718
911,172,82,0.47674418604651164,0.6505,-2.7895,-0.01621802325581395,2.7895,7.16666655045718
912,172,76,0.4418604651162791,-1.208,-4.648,-0.027023255813953487,4.778,7.16666655045718
913,172,78,0.45348837209302323,-0.496,-3.936,-0.022883720930232564,3.946,7.16666655045718
914,172,81,0.47093023255813954,-0.563,-4.003,-0.023273255813953488,4.073,7.16666655045718
915,172,74,0.43023255813953487,-0.4525,-3.8925,-0.02263081395348837,4.1175,7.16666655045718
916,172,77,0.4476744186046512,-0.1565,-3.5965,-0.020909883720930233,3.8665,7.16666655045718
917,172,82,0.47674418604651164,-0.2825,-3.7225,-0.021642441860465118,3.7225,7.16666655045718
918,172,89,0.5174418604651163,0.5095,-2.9305,-0.017037790697674422,2.9805,7.16666655045718
919,172,75,0.436046511627907,-0.191,-3.631,-0.02111046511627907,3.631,7.16666655045718
920,172,75,0.436046511627907,-0.5255,-3.9655,-0.023055232558139536,4.0455,7.16666655045718
921,172,78,0.45348837209302323,-0.3065,-3.7465,-0.02178197674418605,3.7515,7.16666655045718
922,172,71,0.4127906976744186,-1.786,-5.226,-0.030383720930232557,5.236,7.16666655045718
923,172,95,0.5523255813953488,1.234,-2.206,-0.012825581395348838,2.571,7.16666655045718
924,172,90,0.5232558139534884,0.8385,-2.6015,-0.015125000000000006,2.6265,7.16666655045718
925,172,89,0.5174418604651163,0.6525,-2.7875,-0.01620639534883721,3.2525,7.16666655045718
926,172,85,0.4941860465116279,0.1075,-3.3325,-0.019375000000000003,3.3425,7.16666655045718
927,172,86,0.5,0.7855,-2.6545,-0.015433139534883721,2.7745,7.16666655045718
928,172,81,0.47093023255813954,0.1295,-3.3105,-0.01924709302325582,3.4655,7.16666655045718
929,172,71,0.4127906976744186,-1.6415,-5.0815,-0.029543604651162788,5.2165,7.16666655045718
930,172,75,0.436046511627907,-0.788,-4.228,-0.024581395348837208,4.278,7.16666655045718
931,172,82,0.47674418604651164,0.0165,-3.4235,-0.019904069767441863,3.6335,7.16666655045718
932,172,84,0.4883720930232558,-0.4085,-3.8485,-0.022375000000000003,3.8735,7.16666655045718
933,172,81,0.47093023255813954,0.097,-3.343,-0.01943604651162791,3.433,7.16666655045718
934,172,78,0.45348837209302323,-0.095,-3.535,-0.02055232558139535,3.555,7.16666655045718
935,172,84,0.4883720930232558,0.375,-3.065,-0.017819767441860465,3.075,7.16666655045718
936,172,70,0.4069767441860465,-0.9855,-4.4255,-0.0257296511627907,4.612,7.16666655045718
937,172,89,0.5174418604651163,0.585,-2.855,-0.01659883720930233,2.975,7.16666655045718
938,172,90,0.5232558139534884,1.228,-2.212,-0.012860465116279073,2.5175,7.16666655045718
939,172,84,0.4883720930232558,0.5195,-2.9205,-0.0169796511627907,3.383,7.16666655045718
940,172,76,0.4418604651162791,-0.5815,-4.0215,-0.02338081395348837,4.1315,7.16666655045718
941,172,84,0.4883720930232558,0.181,-3.259,-0.018947674418604652,3.289,7.16666655045718
942,172,87,0.5058139534883721,1.2885,-2.1515,-0.01250872093023256,2.7795,7.16666655045718
943,172,83,0.48255813953488375,0.0515,-3.3885,-0.01970058139534884,3.4435,7.16666655045718
944,172,85,0.4941860465116279,0.27,-3.17,-0.018430232558139536,3.31,7.16666655045718
945,172,97,0.563953488372093,1.907,-1.533,-0.00891279069767442,1.6115,7.16666655045718
946,172,82,0.47674418604651164,0.1055,-3.3345,-0.019386627906976744,3.3895,7.16666655045718
947,172,84,0.4883720930232558,0.2575,-3.1825,-0.01850290697674419,3.2175,7.16666655045718
948,172,78,0.45348837209302323,0.251,-3.189,-0.01854069767441861,3.219,7.16666655045718
949,172,79,0.45930232558139533,-0.6325,-4.0725,-0.023677325581395348,4.0725,7.16666655045718
950,172,93,0.5406976744186046,1.5265,-1.9135,-0.011125000000000005,1.9585,7.16666655045718
951,172,76,0.4418604651162791,-0.2665,-3.7065,-0.021549418604651163,3.929,7.16666655045718
952,172,88,0.5116279069767442,-0.248,-3.688,-0.021441860465116286,3.868,7.16666655045718
953,172,87,0.5058139534883721,0.734,-2.706,-0.01573255813953488,2.876,7.16666655045718
954,172,101,0.5872093023255814,1.2915,-2.1485,-0.012491279069767443,2.3585,7.16666655045718
955,172,91,0.5290697674418605,0.6885,-2.7515,-0.015997093023255818,3.0765,7.16666655045718
956,172,82,0.47674418604651164,0.487,-2.953,-0.017168604651162787,3.203,7.16666655045718
957,172,79,0.45930232558139533,0.1205,-3.3195,-0.019299418604651168,3.3495,7.16666655045718
958,172,82,0.47674418604651164,-0.5015,-3.9415,-0.022915697674418607,4.1015,7.16666655045718
959,172,77,0.4476744186046512,-0.128,-3.568,-0.02074418604651163,3.638,7.16666655045718
960,172,82,0.47674418604651164,-0.283,-3.723,-0.021645348837209304,3.773,7.16666655045718
961,172,77,0.4476744186046512,-0.804,-4.244,-0.024674418604651163,4.379,7.16666655045718
962,172,73,0.42441860465116277,-1.147,-4.587,-0.026668604651162796,4.677,7.16666655045718
963,172,70,0.4069767441860465,-1.644,-5.084,-0.029558139534883718,5.094,7.16666655045718
964,172,87,0.5058139534883721,-0.213,-3.653,-0.021238372093023258,3.663,7.16666655045718
965,172,82,0.47674418604651164,0.7845,-2.6555,-0.015438953488372093,2.6655,7.16666655045718
966,172,86,0.5,0.8845,-2.5555,-0.014857558139534889,2.6105,7.16666655045718
967,172,96,0.5581395348837209,1.961,-1.479,-0.008598837209302325,2.099,7.16666655045718
968,172,81,0.47093023255813954,0.1855,-3.2545,-0.018921511627906982,3.8245,7.16666655045718
969,172,75,0.436046511627907,-0.7965,-4.2365,-0.024630813953488373,4.2365,7.16666655045718
970,172,87,0.5058139534883721,0.0755,-3.3645,-0.019561046511627905,3.4045,7.16666655045718
971,172,86,0.5,-0.3425,-3.7825,-0.021991279069767444,3.8325,7.16666655045718
972,172,80,0.46511627906976744,-0.342,-3.782,-0.021988372093023255,3.807,7.16666655045718
973,172,91,0.5290697674418605,1.2155,-2.2245,-0.012933139534883726,2.5695,7.16666655045718
974,172,74,0.43023255813953487,-0.63,-4.07,-0.02366279069767442,4.13,7.16666655045718
975,172,83,0.48255813953488375,-0.1755,-3.6155,-0.021020348837209303,3.7155,7.16666655045718
976,172,89,0.5174418604651163,0.192,-3.248,-0.01888372093023256,3.328,7.16666655045718
977,172,85,0.4941860465116279,-0.64,-4.08,-0.023720930232558134,4.09,7.16666655045718
978,172,77,0.4476744186046512,-0.5715,-4.0115,-0.023322674418604656,4.0115,7.16666655045718
979,172,84,0.4883720930232558,0.491,-2.949,-0.017145348837209303,3.009,7.16666655045718
980,172,87,0.5058139534883721,0.7395,-2.7005,-0.01570058139534884,3.2905,7.16666655045718
981,172,78,0.45348837209302323,0.5795,-2.8605,-0.016630813953488376,2.9255,7.16666655045718
982,172,91,0.5290697674418605,0.425,-3.015,-0.017529069767441865,3.4805,7.16666655045718
983,172,68,0.3953488372093023,-1.8225,-5.2625,-0.030595930232558136,5.2725,7.16666655045718
984,172,92,0.5348837209302325,1.1575,-2.2825,-0.013270348837209301,2.4495,7.16666655045718
985,172,77,0.4476744186046512,-0.486,-3.926,-0.02282558139534884,4.031,7.16666655045718
986,172,92,0.5348837209302325,2.0635,-1.3765,-0.008002906976744186,1.4515,7.16666655045718
987,172,78,0.45348837209302323,-1.149,-4.589,-0.026680232558139536,4.609,7.16666655045718
988,172,74,0.43023255813953487,-0.7555,-4.1955,-0.024392441860465117,4.1955,7.16666655045718
989,172,85,0.4941860465116279,-0.1705,-3.6105,-0.02099127906976744,3.6105,7.16666655045718
990,172,86,0.5,0.3895,-3.0505,-0.01773546511627907,3.2305,7.16666655045718
991,172,87,0.5058139534883721,0.8315,-2.6085,-0.015165697674418603,2.7485,7.16666655045718
992,172,73,0.42441860465116277,-1.1715,-4.6115,-0.026811046511627915,4.6415,7.16666655045718
993,172,87,0.5058139534883721,0.4685,-2.9715,-0.017276162790697675,3.0565,7.16666655045718
994,172,88,0.5116279069767442,0.2555,-3.1845,-0.018514534883720932,3.1845,7.16666655045718
995,172,63,0.36627906976744184,-2.0905,-5.5305,-0.032154069767441854,5.5405,7.16666655045718
996,172,77,0.4476744186046512,0.412,-3.028,-0.017604651162790697,3.248,7.16666655045718
997,172,85,0.4941860465116279,0.426,-3.014,-0.01752325581395349,3.014,7.16666655045718
998,172,92,0.5348837209302325,1.171,-2.269,-0.013191860465116277,2.319,7.16666655045718
999,172,83,0.48255813953488375,0.8765,-2.5635,-0.014904069767441857,2.981,7.16666655045718
1000,172,82,0.47674418604651164,0.508,-2.932,-0.01704651162790698,2.967,7.16666655045718
